primary_key,normal,crack,dent,glass_shatter,lamp_broken,scratch,tire_flat,total_images,description_rating,rating,condition
608,6,0,0,0,0,0,0,6,4,,
609,4,0,0,0,0,0,0,4,4,,
610,4,0,2,0,0,0,0,6,4,,
611,4,0,0,0,0,0,0,4,4,8,
612,10,0,0,0,0,0,0,10,4,,
613,6,0,0,0,0,0,0,6,2,,
614,3,0,0,0,0,0,0,3,4,,
615,12,0,0,0,0,0,0,12,2,,
616,8,0,0,0,0,0,0,8,4,4,
617,10,0,0,0,0,0,0,10,2,,
618,14,0,0,0,0,0,0,14,2,,
619,5,0,0,0,0,0,0,5,4,6,
620,4,0,1,0,0,0,0,5,4,,
621,9,0,0,0,0,0,0,9,4,,
622,5,0,0,0,0,0,0,5,4,,
